"Title","Description","BiocVersion","Genome","SourceType","SourceUrl","SourceVersion","Species","TaxonomyId","Coordinate_1_based","DataProvider","Maintainer","RDataClass","DispatchClass","Location_Prefix","RDataPath","ResourceName","Tags"
"Ensembl 87 EnsDb for Pteropus Vampyrus","Gene and protein annotations for Pteropus Vampyrus based on Ensembl version 87.","3.5","pteVam1","ensembl","http://www.ensembl.org","87","Pteropus Vampyrus","132908",TRUE,"Ensembl","Johannes Rainer <johannes.rainer@eurac.edu>","EnsDb","SQLiteFile","http://s3.amazonaws.com/annotationhub/","AHEnsDbs/v87/EnsDb.Pvampyrus.v87.sqlite","EnsDb.Pvampyrus.v87.sqlite","EnsDb:Ensembl:Gene:Transcript:Protein:Annotation:87"
"Ensembl 87 EnsDb for Rattus Norvegicus","Gene and protein annotations for Rattus Norvegicus based on Ensembl version 87.","3.5","Rnor_6.0","ensembl","http://www.ensembl.org","87","Rattus Norvegicus","10116",TRUE,"Ensembl","Johannes Rainer <johannes.rainer@eurac.edu>","EnsDb","SQLiteFile","http://s3.amazonaws.com/annotationhub/","AHEnsDbs/v87/EnsDb.Rnorvegicus.v87.sqlite","EnsDb.Rnorvegicus.v87.sqlite","EnsDb:Ensembl:Gene:Transcript:Protein:Annotation:87"
"Ensembl 87 EnsDb for Sorex Araneus","Gene and protein annotations for Sorex Araneus based on Ensembl version 87.","3.5","COMMON_SHREW1","ensembl","http://www.ensembl.org","87","Sorex Araneus","42254",TRUE,"Ensembl","Johannes Rainer <johannes.rainer@eurac.edu>","EnsDb","SQLiteFile","http://s3.amazonaws.com/annotationhub/","AHEnsDbs/v87/EnsDb.Saraneus.v87.sqlite","EnsDb.Saraneus.v87.sqlite","EnsDb:Ensembl:Gene:Transcript:Protein:Annotation:87"
"Ensembl 87 EnsDb for Saccharomyces Cerevisiae","Gene and protein annotations for Saccharomyces Cerevisiae based on Ensembl version 87.","3.5","R64-1-1","ensembl","http://www.ensembl.org","87","Saccharomyces Cerevisiae","4932",TRUE,"Ensembl","Johannes Rainer <johannes.rainer@eurac.edu>","EnsDb","SQLiteFile","http://s3.amazonaws.com/annotationhub/","AHEnsDbs/v87/EnsDb.Scerevisiae.v87.sqlite","EnsDb.Scerevisiae.v87.sqlite","EnsDb:Ensembl:Gene:Transcript:Protein:Annotation:87"
"Ensembl 87 EnsDb for Sarcophilus Harrisii","Gene and protein annotations for Sarcophilus Harrisii based on Ensembl version 87.","3.5","DEVIL7.0","ensembl","http://www.ensembl.org","87","Sarcophilus Harrisii","9305",TRUE,"Ensembl","Johannes Rainer <johannes.rainer@eurac.edu>","EnsDb","SQLiteFile","http://s3.amazonaws.com/annotationhub/","AHEnsDbs/v87/EnsDb.Sharrisii.v87.sqlite","EnsDb.Sharrisii.v87.sqlite","EnsDb:Ensembl:Gene:Transcript:Protein:Annotation:87"
"Ensembl 87 EnsDb for Sus Scrofa","Gene and protein annotations for Sus Scrofa based on Ensembl version 87.","3.5","Sscrofa10.2","ensembl","http://www.ensembl.org","87","Sus Scrofa","9823",TRUE,"Ensembl","Johannes Rainer <johannes.rainer@eurac.edu>","EnsDb","SQLiteFile","http://s3.amazonaws.com/annotationhub/","AHEnsDbs/v87/EnsDb.Sscrofa.v87.sqlite","EnsDb.Sscrofa.v87.sqlite","EnsDb:Ensembl:Gene:Transcript:Protein:Annotation:87"
"Ensembl 87 EnsDb for Tupaia Belangeri","Gene and protein annotations for Tupaia Belangeri based on Ensembl version 87.","3.5","TREESHREW","ensembl","http://www.ensembl.org","87","Tupaia Belangeri","37347",TRUE,"Ensembl","Johannes Rainer <johannes.rainer@eurac.edu>","EnsDb","SQLiteFile","http://s3.amazonaws.com/annotationhub/","AHEnsDbs/v87/EnsDb.Tbelangeri.v87.sqlite","EnsDb.Tbelangeri.v87.sqlite","EnsDb:Ensembl:Gene:Transcript:Protein:Annotation:87"
"Ensembl 87 EnsDb for Taeniopygia Guttata","Gene and protein annotations for Taeniopygia Guttata based on Ensembl version 87.","3.5","taeGut3.2.4","ensembl","http://www.ensembl.org","87","Taeniopygia Guttata","59729",TRUE,"Ensembl","Johannes Rainer <johannes.rainer@eurac.edu>","EnsDb","SQLiteFile","http://s3.amazonaws.com/annotationhub/","AHEnsDbs/v87/EnsDb.Tguttata.v87.sqlite","EnsDb.Tguttata.v87.sqlite","EnsDb:Ensembl:Gene:Transcript:Protein:Annotation:87"
"Ensembl 87 EnsDb for Tetraodon Nigroviridis","Gene and protein annotations for Tetraodon Nigroviridis based on Ensembl version 87.","3.5","TETRAODON8","ensembl","http://www.ensembl.org","87","Tetraodon Nigroviridis","99883",TRUE,"Ensembl","Johannes Rainer <johannes.rainer@eurac.edu>","EnsDb","SQLiteFile","http://s3.amazonaws.com/annotationhub/","AHEnsDbs/v87/EnsDb.Tnigroviridis.v87.sqlite","EnsDb.Tnigroviridis.v87.sqlite","EnsDb:Ensembl:Gene:Transcript:Protein:Annotation:87"
"Ensembl 87 EnsDb for Takifugu Rubripes","Gene and protein annotations for Takifugu Rubripes based on Ensembl version 87.","3.5","FUGU4","ensembl","http://www.ensembl.org","87","Takifugu Rubripes","31033",TRUE,"Ensembl","Johannes Rainer <johannes.rainer@eurac.edu>","EnsDb","SQLiteFile","http://s3.amazonaws.com/annotationhub/","AHEnsDbs/v87/EnsDb.Trubripes.v87.sqlite","EnsDb.Trubripes.v87.sqlite","EnsDb:Ensembl:Gene:Transcript:Protein:Annotation:87"
"Ensembl 87 EnsDb for Tarsius Syrichta","Gene and protein annotations for Tarsius Syrichta based on Ensembl version 87.","3.5","tarSyr1","ensembl","http://www.ensembl.org","87","Tarsius Syrichta","1868482",TRUE,"Ensembl","Johannes Rainer <johannes.rainer@eurac.edu>","EnsDb","SQLiteFile","http://s3.amazonaws.com/annotationhub/","AHEnsDbs/v87/EnsDb.Tsyrichta.v87.sqlite","EnsDb.Tsyrichta.v87.sqlite","EnsDb:Ensembl:Gene:Transcript:Protein:Annotation:87"
"Ensembl 87 EnsDb for Tursiops Truncatus","Gene and protein annotations for Tursiops Truncatus based on Ensembl version 87.","3.5","turTru1","ensembl","http://www.ensembl.org","87","Tursiops Truncatus","9739",TRUE,"Ensembl","Johannes Rainer <johannes.rainer@eurac.edu>","EnsDb","SQLiteFile","http://s3.amazonaws.com/annotationhub/","AHEnsDbs/v87/EnsDb.Ttruncatus.v87.sqlite","EnsDb.Ttruncatus.v87.sqlite","EnsDb:Ensembl:Gene:Transcript:Protein:Annotation:87"
"Ensembl 87 EnsDb for Vicugna Pacos","Gene and protein annotations for Vicugna Pacos based on Ensembl version 87.","3.5","vicPac1","ensembl","http://www.ensembl.org","87","Vicugna Pacos","30538",TRUE,"Ensembl","Johannes Rainer <johannes.rainer@eurac.edu>","EnsDb","SQLiteFile","http://s3.amazonaws.com/annotationhub/","AHEnsDbs/v87/EnsDb.Vpacos.v87.sqlite","EnsDb.Vpacos.v87.sqlite","EnsDb:Ensembl:Gene:Transcript:Protein:Annotation:87"
"Ensembl 87 EnsDb for Xiphophorus Maculatus","Gene and protein annotations for Xiphophorus Maculatus based on Ensembl version 87.","3.5","Xipmac4.4.2","ensembl","http://www.ensembl.org","87","Xiphophorus Maculatus","8083",TRUE,"Ensembl","Johannes Rainer <johannes.rainer@eurac.edu>","EnsDb","SQLiteFile","http://s3.amazonaws.com/annotationhub/","AHEnsDbs/v87/EnsDb.Xmaculatus.v87.sqlite","EnsDb.Xmaculatus.v87.sqlite","EnsDb:Ensembl:Gene:Transcript:Protein:Annotation:87"
"Ensembl 87 EnsDb for Xenopus Tropicalis","Gene and protein annotations for Xenopus Tropicalis based on Ensembl version 87.","3.5","JGI_4.2","ensembl","http://www.ensembl.org","87","Xenopus Tropicalis","8364",TRUE,"Ensembl","Johannes Rainer <johannes.rainer@eurac.edu>","EnsDb","SQLiteFile","http://s3.amazonaws.com/annotationhub/","AHEnsDbs/v87/EnsDb.Xtropicalis.v87.sqlite","EnsDb.Xtropicalis.v87.sqlite","EnsDb:Ensembl:Gene:Transcript:Protein:Annotation:87"
