"Title","Description","BiocVersion","Genome","SourceType","SourceUrl","SourceVersion","Species","TaxonomyId","Coordinate_1_based","DataProvider","Maintainer","RDataClass","DispatchClass","Location_Prefix","RDataPath","ResourceName","Tags"
"Ensembl 103 EnsDb for Calidris pygmaea","Gene and protein annotations for Calidris pygmaea based on Ensembl version 103.","3.12","ASM369795v1","ensembl","http://www.ensembl.org","103","Calidris pygmaea","425635",TRUE,"Ensembl","Johannes Rainer <johannes.rainer@eurac.edu>","EnsDb","EnsDb","http://s3.amazonaws.com/annotationhub/","AHEnsDbs/v103/EnsDb.Cpygmaea.v103.sqlite","EnsDb.Cpygmaea.v103.sqlite","EnsDb:Ensembl:Gene:Transcript:Protein:Annotation:103"
"Ensembl 103 EnsDb for Cyanoderma ruficeps","Gene and protein annotations for Cyanoderma ruficeps based on Ensembl version 103.","3.12","ASM869450v1","ensembl","http://www.ensembl.org","103","Cyanoderma ruficeps","181631",TRUE,"Ensembl","Johannes Rainer <johannes.rainer@eurac.edu>","EnsDb","EnsDb","http://s3.amazonaws.com/annotationhub/","AHEnsDbs/v103/EnsDb.Cruficeps.v103.sqlite","EnsDb.Cruficeps.v103.sqlite","EnsDb:Ensembl:Gene:Transcript:Protein:Annotation:103"
"Ensembl 103 EnsDb for Chlorocebus sabaeus","Gene and protein annotations for Chlorocebus sabaeus based on Ensembl version 103.","3.12","ChlSab1.1","ensembl","http://www.ensembl.org","103","Chlorocebus sabaeus","60711",TRUE,"Ensembl","Johannes Rainer <johannes.rainer@eurac.edu>","EnsDb","EnsDb","http://s3.amazonaws.com/annotationhub/","AHEnsDbs/v103/EnsDb.Csabaeus.v103.sqlite","EnsDb.Csabaeus.v103.sqlite","EnsDb:Ensembl:Gene:Transcript:Protein:Annotation:103"
"Ensembl 103 EnsDb for Ciona savignyi","Gene and protein annotations for Ciona savignyi based on Ensembl version 103.","3.12","CSAV2.0","ensembl","http://www.ensembl.org","103","Ciona savignyi","51511",TRUE,"Ensembl","Johannes Rainer <johannes.rainer@eurac.edu>","EnsDb","EnsDb","http://s3.amazonaws.com/annotationhub/","AHEnsDbs/v103/EnsDb.Csavignyi.v103.sqlite","EnsDb.Csavignyi.v103.sqlite","EnsDb:Ensembl:Gene:Transcript:Protein:Annotation:103"
"Ensembl 103 EnsDb for Cynoglossus semilaevis","Gene and protein annotations for Cynoglossus semilaevis based on Ensembl version 103.","3.12","Cse_v1.0","ensembl","http://www.ensembl.org","103","Cynoglossus semilaevis","244447",TRUE,"Ensembl","Johannes Rainer <johannes.rainer@eurac.edu>","EnsDb","EnsDb","http://s3.amazonaws.com/annotationhub/","AHEnsDbs/v103/EnsDb.Csemilaevis.v103.sqlite","EnsDb.Csemilaevis.v103.sqlite","EnsDb:Ensembl:Gene:Transcript:Protein:Annotation:103"
"Ensembl 103 EnsDb for Chelydra serpentina","Gene and protein annotations for Chelydra serpentina based on Ensembl version 103.","3.12","Chelydra_serpentina-1.0","ensembl","http://www.ensembl.org","103","Chelydra serpentina","8475",TRUE,"Ensembl","Johannes Rainer <johannes.rainer@eurac.edu>","EnsDb","EnsDb","http://s3.amazonaws.com/annotationhub/","AHEnsDbs/v103/EnsDb.Cserpentina.v103.sqlite","EnsDb.Cserpentina.v103.sqlite","EnsDb:Ensembl:Gene:Transcript:Protein:Annotation:103"
"Ensembl 103 EnsDb for Carlito syrichta","Gene and protein annotations for Carlito syrichta based on Ensembl version 103.","3.12","Tarsius_syrichta-2.0.1","ensembl","http://www.ensembl.org","103","Carlito syrichta","1868482",TRUE,"Ensembl","Johannes Rainer <johannes.rainer@eurac.edu>","EnsDb","EnsDb","http://s3.amazonaws.com/annotationhub/","AHEnsDbs/v103/EnsDb.Csyrichta.v103.sqlite","EnsDb.Csyrichta.v103.sqlite","EnsDb:Ensembl:Gene:Transcript:Protein:Annotation:103"
"Ensembl 103 EnsDb for Catharus ustulatus","Gene and protein annotations for Catharus ustulatus based on Ensembl version 103.","3.12","bCatUst1.pri","ensembl","http://www.ensembl.org","103","Catharus ustulatus","91951",TRUE,"Ensembl","Johannes Rainer <johannes.rainer@eurac.edu>","EnsDb","EnsDb","http://s3.amazonaws.com/annotationhub/","AHEnsDbs/v103/EnsDb.Custulatus.v103.sqlite","EnsDb.Custulatus.v103.sqlite","EnsDb:Ensembl:Gene:Transcript:Protein:Annotation:103"
"Ensembl 103 EnsDb for Cyprinodon variegatus","Gene and protein annotations for Cyprinodon variegatus based on Ensembl version 103.","3.12","C_variegatus-1.0","ensembl","http://www.ensembl.org","103","Cyprinodon variegatus","28743",TRUE,"Ensembl","Johannes Rainer <johannes.rainer@eurac.edu>","EnsDb","EnsDb","http://s3.amazonaws.com/annotationhub/","AHEnsDbs/v103/EnsDb.Cvariegatus.v103.sqlite","EnsDb.Cvariegatus.v103.sqlite","EnsDb:Ensembl:Gene:Transcript:Protein:Annotation:103"
"Ensembl 103 EnsDb for Catagonus wagneri","Gene and protein annotations for Catagonus wagneri based on Ensembl version 103.","3.12","CatWag_v2_BIUU_UCD","ensembl","http://www.ensembl.org","103","Catagonus wagneri","51154",TRUE,"Ensembl","Johannes Rainer <johannes.rainer@eurac.edu>","EnsDb","EnsDb","http://s3.amazonaws.com/annotationhub/","AHEnsDbs/v103/EnsDb.Cwagneri.v103.sqlite","EnsDb.Cwagneri.v103.sqlite","EnsDb:Ensembl:Gene:Transcript:Protein:Annotation:103"
"Ensembl 103 EnsDb for Denticeps clupeoides","Gene and protein annotations for Denticeps clupeoides based on Ensembl version 103.","3.12","fDenClu1.1","ensembl","http://www.ensembl.org","103","Denticeps clupeoides","299321",TRUE,"Ensembl","Johannes Rainer <johannes.rainer@eurac.edu>","EnsDb","EnsDb","http://s3.amazonaws.com/annotationhub/","AHEnsDbs/v103/EnsDb.Dclupeoides.v103.sqlite","EnsDb.Dclupeoides.v103.sqlite","EnsDb:Ensembl:Gene:Transcript:Protein:Annotation:103"
"Ensembl 103 EnsDb for Dicentrarchus labrax","Gene and protein annotations for Dicentrarchus labrax based on Ensembl version 103.","3.12","seabass_V1.0","ensembl","http://www.ensembl.org","103","Dicentrarchus labrax","13489",TRUE,"Ensembl","Johannes Rainer <johannes.rainer@eurac.edu>","EnsDb","EnsDb","http://s3.amazonaws.com/annotationhub/","AHEnsDbs/v103/EnsDb.Dlabrax.v103.sqlite","EnsDb.Dlabrax.v103.sqlite","EnsDb:Ensembl:Gene:Transcript:Protein:Annotation:103"
"Ensembl 103 EnsDb for Delphinapterus leucas","Gene and protein annotations for Delphinapterus leucas based on Ensembl version 103.","3.12","ASM228892v3","ensembl","http://www.ensembl.org","103","Delphinapterus leucas","9749",TRUE,"Ensembl","Johannes Rainer <johannes.rainer@eurac.edu>","EnsDb","EnsDb","http://s3.amazonaws.com/annotationhub/","AHEnsDbs/v103/EnsDb.Dleucas.v103.sqlite","EnsDb.Dleucas.v103.sqlite","EnsDb:Ensembl:Gene:Transcript:Protein:Annotation:103"
"Ensembl 103 EnsDb for Drosophila melanogaster","Gene and protein annotations for Drosophila melanogaster based on Ensembl version 103.","3.12","BDGP6.32","ensembl","http://www.ensembl.org","103","Drosophila melanogaster","7227",TRUE,"Ensembl","Johannes Rainer <johannes.rainer@eurac.edu>","EnsDb","EnsDb","http://s3.amazonaws.com/annotationhub/","AHEnsDbs/v103/EnsDb.Dmelanogaster.v103.sqlite","EnsDb.Dmelanogaster.v103.sqlite","EnsDb:Ensembl:Gene:Transcript:Protein:Annotation:103"
"Ensembl 103 EnsDb for Dromaius novaehollandiae","Gene and protein annotations for Dromaius novaehollandiae based on Ensembl version 103.","3.12","droNov1","ensembl","http://www.ensembl.org","103","Dromaius novaehollandiae","8790",TRUE,"Ensembl","Johannes Rainer <johannes.rainer@eurac.edu>","EnsDb","EnsDb","http://s3.amazonaws.com/annotationhub/","AHEnsDbs/v103/EnsDb.Dnovaehollandiae.v103.sqlite","EnsDb.Dnovaehollandiae.v103.sqlite","EnsDb:Ensembl:Gene:Transcript:Protein:Annotation:103"
"Ensembl 103 EnsDb for Dasypus novemcinctus","Gene and protein annotations for Dasypus novemcinctus based on Ensembl version 103.","3.12","Dasnov3.0","ensembl","http://www.ensembl.org","103","Dasypus novemcinctus","9361",TRUE,"Ensembl","Johannes Rainer <johannes.rainer@eurac.edu>","EnsDb","EnsDb","http://s3.amazonaws.com/annotationhub/","AHEnsDbs/v103/EnsDb.Dnovemcinctus.v103.sqlite","EnsDb.Dnovemcinctus.v103.sqlite","EnsDb:Ensembl:Gene:Transcript:Protein:Annotation:103"
"Ensembl 103 EnsDb for Dipodomys ordii","Gene and protein annotations for Dipodomys ordii based on Ensembl version 103.","3.12","Dord_2.0","ensembl","http://www.ensembl.org","103","Dipodomys ordii","10020",TRUE,"Ensembl","Johannes Rainer <johannes.rainer@eurac.edu>","EnsDb","EnsDb","http://s3.amazonaws.com/annotationhub/","AHEnsDbs/v103/EnsDb.Dordii.v103.sqlite","EnsDb.Dordii.v103.sqlite","EnsDb:Ensembl:Gene:Transcript:Protein:Annotation:103"
"Ensembl 103 EnsDb for Danio rerio","Gene and protein annotations for Danio rerio based on Ensembl version 103.","3.12","GRCz11","ensembl","http://www.ensembl.org","103","Danio rerio","7955",TRUE,"Ensembl","Johannes Rainer <johannes.rainer@eurac.edu>","EnsDb","EnsDb","http://s3.amazonaws.com/annotationhub/","AHEnsDbs/v103/EnsDb.Drerio.v103.sqlite","EnsDb.Drerio.v103.sqlite","EnsDb:Ensembl:Gene:Transcript:Protein:Annotation:103"
"Ensembl 103 EnsDb for Eptatretus burgeri","Gene and protein annotations for Eptatretus burgeri based on Ensembl version 103.","3.12","Eburgeri_3.2","ensembl","http://www.ensembl.org","103","Eptatretus burgeri","7764",TRUE,"Ensembl","Johannes Rainer <johannes.rainer@eurac.edu>","EnsDb","EnsDb","http://s3.amazonaws.com/annotationhub/","AHEnsDbs/v103/EnsDb.Eburgeri.v103.sqlite","EnsDb.Eburgeri.v103.sqlite","EnsDb:Ensembl:Gene:Transcript:Protein:Annotation:103"
"Ensembl 103 EnsDb for Equus caballus","Gene and protein annotations for Equus caballus based on Ensembl version 103.","3.12","EquCab3.0","ensembl","http://www.ensembl.org","103","Equus caballus","9796",TRUE,"Ensembl","Johannes Rainer <johannes.rainer@eurac.edu>","EnsDb","EnsDb","http://s3.amazonaws.com/annotationhub/","AHEnsDbs/v103/EnsDb.Ecaballus.v103.sqlite","EnsDb.Ecaballus.v103.sqlite","EnsDb:Ensembl:Gene:Transcript:Protein:Annotation:103"
"Ensembl 103 EnsDb for Erpetoichthys calabaricus","Gene and protein annotations for Erpetoichthys calabaricus based on Ensembl version 103.","3.12","fErpCal1.1","ensembl","http://www.ensembl.org","103","Erpetoichthys calabaricus","27687",TRUE,"Ensembl","Johannes Rainer <johannes.rainer@eurac.edu>","EnsDb","EnsDb","http://s3.amazonaws.com/annotationhub/","AHEnsDbs/v103/EnsDb.Ecalabaricus.v103.sqlite","EnsDb.Ecalabaricus.v103.sqlite","EnsDb:Ensembl:Gene:Transcript:Protein:Annotation:103"
"Ensembl 103 EnsDb for Electrophorus electricus","Gene and protein annotations for Electrophorus electricus based on Ensembl version 103.","3.12","Ee_SOAP_WITH_SSPACE","ensembl","http://www.ensembl.org","103","Electrophorus electricus","8005",TRUE,"Ensembl","Johannes Rainer <johannes.rainer@eurac.edu>","EnsDb","EnsDb","http://s3.amazonaws.com/annotationhub/","AHEnsDbs/v103/EnsDb.Eelectricus.v103.sqlite","EnsDb.Eelectricus.v103.sqlite","EnsDb:Ensembl:Gene:Transcript:Protein:Annotation:103"
"Ensembl 103 EnsDb for Erinaceus europaeus","Gene and protein annotations for Erinaceus europaeus based on Ensembl version 103.","3.12","HEDGEHOG","ensembl","http://www.ensembl.org","103","Erinaceus europaeus","9365",TRUE,"Ensembl","Johannes Rainer <johannes.rainer@eurac.edu>","EnsDb","EnsDb","http://s3.amazonaws.com/annotationhub/","AHEnsDbs/v103/EnsDb.Eeuropaeus.v103.sqlite","EnsDb.Eeuropaeus.v103.sqlite","EnsDb:Ensembl:Gene:Transcript:Protein:Annotation:103"
"Ensembl 103 EnsDb for Erythrura gouldiae","Gene and protein annotations for Erythrura gouldiae based on Ensembl version 103.","3.12","GouldianFinch","ensembl","http://www.ensembl.org","103","Erythrura gouldiae","44316",TRUE,"Ensembl","Johannes Rainer <johannes.rainer@eurac.edu>","EnsDb","EnsDb","http://s3.amazonaws.com/annotationhub/","AHEnsDbs/v103/EnsDb.Egouldiae.v103.sqlite","EnsDb.Egouldiae.v103.sqlite","EnsDb:Ensembl:Gene:Transcript:Protein:Annotation:103"
"Ensembl 103 EnsDb for Esox lucius","Gene and protein annotations for Esox lucius based on Ensembl version 103.","3.12","Eluc_v4","ensembl","http://www.ensembl.org","103","Esox lucius","8010",TRUE,"Ensembl","Johannes Rainer <johannes.rainer@eurac.edu>","EnsDb","EnsDb","http://s3.amazonaws.com/annotationhub/","AHEnsDbs/v103/EnsDb.Elucius.v103.sqlite","EnsDb.Elucius.v103.sqlite","EnsDb:Ensembl:Gene:Transcript:Protein:Annotation:103"
"Ensembl 103 EnsDb for Echeneis naucrates","Gene and protein annotations for Echeneis naucrates based on Ensembl version 103.","3.12","fEcheNa1.1","ensembl","http://www.ensembl.org","103","Echeneis naucrates","173247",TRUE,"Ensembl","Johannes Rainer <johannes.rainer@eurac.edu>","EnsDb","EnsDb","http://s3.amazonaws.com/annotationhub/","AHEnsDbs/v103/EnsDb.Enaucrates.v103.sqlite","EnsDb.Enaucrates.v103.sqlite","EnsDb:Ensembl:Gene:Transcript:Protein:Annotation:103"
"Ensembl 103 EnsDb for Echinops telfairi","Gene and protein annotations for Echinops telfairi based on Ensembl version 103.","3.12","TENREC","ensembl","http://www.ensembl.org","103","Echinops telfairi","9371",TRUE,"Ensembl","Johannes Rainer <johannes.rainer@eurac.edu>","EnsDb","EnsDb","http://s3.amazonaws.com/annotationhub/","AHEnsDbs/v103/EnsDb.Etelfairi.v103.sqlite","EnsDb.Etelfairi.v103.sqlite","EnsDb:Ensembl:Gene:Transcript:Protein:Annotation:103"
"Ensembl 103 EnsDb for Ficedula albicollis","Gene and protein annotations for Ficedula albicollis based on Ensembl version 103.","3.12","FicAlb_1.4","ensembl","http://www.ensembl.org","103","Ficedula albicollis","59894",TRUE,"Ensembl","Johannes Rainer <johannes.rainer@eurac.edu>","EnsDb","EnsDb","http://s3.amazonaws.com/annotationhub/","AHEnsDbs/v103/EnsDb.Falbicollis.v103.sqlite","EnsDb.Falbicollis.v103.sqlite","EnsDb:Ensembl:Gene:Transcript:Protein:Annotation:103"
"Ensembl 103 EnsDb for Felis catus","Gene and protein annotations for Felis catus based on Ensembl version 103.","3.12","Felis_catus_9.0","ensembl","http://www.ensembl.org","103","Felis catus","9685",TRUE,"Ensembl","Johannes Rainer <johannes.rainer@eurac.edu>","EnsDb","EnsDb","http://s3.amazonaws.com/annotationhub/","AHEnsDbs/v103/EnsDb.Fcatus.v103.sqlite","EnsDb.Fcatus.v103.sqlite","EnsDb:Ensembl:Gene:Transcript:Protein:Annotation:103"
"Ensembl 103 EnsDb for Fukomys damarensis","Gene and protein annotations for Fukomys damarensis based on Ensembl version 103.","3.12","DMR_v1.0","ensembl","http://www.ensembl.org","103","Fukomys damarensis","885580",TRUE,"Ensembl","Johannes Rainer <johannes.rainer@eurac.edu>","EnsDb","EnsDb","http://s3.amazonaws.com/annotationhub/","AHEnsDbs/v103/EnsDb.Fdamarensis.v103.sqlite","EnsDb.Fdamarensis.v103.sqlite","EnsDb:Ensembl:Gene:Transcript:Protein:Annotation:103"
"Ensembl 103 EnsDb for Fundulus heteroclitus","Gene and protein annotations for Fundulus heteroclitus based on Ensembl version 103.","3.12","Fundulus_heteroclitus-3.0.2","ensembl","http://www.ensembl.org","103","Fundulus heteroclitus","8078",TRUE,"Ensembl","Johannes Rainer <johannes.rainer@eurac.edu>","EnsDb","EnsDb","http://s3.amazonaws.com/annotationhub/","AHEnsDbs/v103/EnsDb.Fheteroclitus.v103.sqlite","EnsDb.Fheteroclitus.v103.sqlite","EnsDb:Ensembl:Gene:Transcript:Protein:Annotation:103"
"Ensembl 103 EnsDb for Falco tinnunculus","Gene and protein annotations for Falco tinnunculus based on Ensembl version 103.","3.12","FalTin1.0","ensembl","http://www.ensembl.org","103","Falco tinnunculus","100819",TRUE,"Ensembl","Johannes Rainer <johannes.rainer@eurac.edu>","EnsDb","EnsDb","http://s3.amazonaws.com/annotationhub/","AHEnsDbs/v103/EnsDb.Ftinnunculus.v103.sqlite","EnsDb.Ftinnunculus.v103.sqlite","EnsDb:Ensembl:Gene:Transcript:Protein:Annotation:103"
"Ensembl 103 EnsDb for Gasterosteus aculeatus","Gene and protein annotations for Gasterosteus aculeatus based on Ensembl version 103.","3.12","BROADS1","ensembl","http://www.ensembl.org","103","Gasterosteus aculeatus","69293",TRUE,"Ensembl","Johannes Rainer <johannes.rainer@eurac.edu>","EnsDb","EnsDb","http://s3.amazonaws.com/annotationhub/","AHEnsDbs/v103/EnsDb.Gaculeatus.v103.sqlite","EnsDb.Gaculeatus.v103.sqlite","EnsDb:Ensembl:Gene:Transcript:Protein:Annotation:103"
"Ensembl 103 EnsDb for Gambusia affinis","Gene and protein annotations for Gambusia affinis based on Ensembl version 103.","3.12","ASM309773v1","ensembl","http://www.ensembl.org","103","Gambusia affinis","33528",TRUE,"Ensembl","Johannes Rainer <johannes.rainer@eurac.edu>","EnsDb","EnsDb","http://s3.amazonaws.com/annotationhub/","AHEnsDbs/v103/EnsDb.Gaffinis.v103.sqlite","EnsDb.Gaffinis.v103.sqlite","EnsDb:Ensembl:Gene:Transcript:Protein:Annotation:103"
"Ensembl 103 EnsDb for Gopherus agassizii","Gene and protein annotations for Gopherus agassizii based on Ensembl version 103.","3.12","ASM289641v1","ensembl","http://www.ensembl.org","103","Gopherus agassizii","38772",TRUE,"Ensembl","Johannes Rainer <johannes.rainer@eurac.edu>","EnsDb","EnsDb","http://s3.amazonaws.com/annotationhub/","AHEnsDbs/v103/EnsDb.Gagassizii.v103.sqlite","EnsDb.Gagassizii.v103.sqlite","EnsDb:Ensembl:Gene:Transcript:Protein:Annotation:103"
"Ensembl 103 EnsDb for Gopherus evgoodei","Gene and protein annotations for Gopherus evgoodei based on Ensembl version 103.","3.12","rGopEvg1_v1.p","ensembl","http://www.ensembl.org","103","Gopherus evgoodei","1825980",TRUE,"Ensembl","Johannes Rainer <johannes.rainer@eurac.edu>","EnsDb","EnsDb","http://s3.amazonaws.com/annotationhub/","AHEnsDbs/v103/EnsDb.Gevgoodei.v103.sqlite","EnsDb.Gevgoodei.v103.sqlite","EnsDb:Ensembl:Gene:Transcript:Protein:Annotation:103"
"Ensembl 103 EnsDb for Geospiza fortis","Gene and protein annotations for Geospiza fortis based on Ensembl version 103.","3.12","GeoFor_1.0","ensembl","http://www.ensembl.org","103","Geospiza fortis","48883",TRUE,"Ensembl","Johannes Rainer <johannes.rainer@eurac.edu>","EnsDb","EnsDb","http://s3.amazonaws.com/annotationhub/","AHEnsDbs/v103/EnsDb.Gfortis.v103.sqlite","EnsDb.Gfortis.v103.sqlite","EnsDb:Ensembl:Gene:Transcript:Protein:Annotation:103"
"Ensembl 103 EnsDb for Gallus gallus","Gene and protein annotations for Gallus gallus based on Ensembl version 103.","3.12","GRCg6a","ensembl","http://www.ensembl.org","103","Gallus gallus","9031",TRUE,"Ensembl","Johannes Rainer <johannes.rainer@eurac.edu>","EnsDb","EnsDb","http://s3.amazonaws.com/annotationhub/","AHEnsDbs/v103/EnsDb.Ggallus.v103.sqlite","EnsDb.Ggallus.v103.sqlite","EnsDb:Ensembl:Gene:Transcript:Protein:Annotation:103"
"Ensembl 103 EnsDb for Gorilla gorilla gorilla","Gene and protein annotations for Gorilla gorilla gorilla based on Ensembl version 103.","3.12","gorGor4","ensembl","http://www.ensembl.org","103","Gorilla gorilla gorilla","9595",TRUE,"Ensembl","Johannes Rainer <johannes.rainer@eurac.edu>","EnsDb","EnsDb","http://s3.amazonaws.com/annotationhub/","AHEnsDbs/v103/EnsDb.Ggorilla.v103.sqlite","EnsDb.Ggorilla.v103.sqlite","EnsDb:Ensembl:Gene:Transcript:Protein:Annotation:103"
"Ensembl 103 EnsDb for Gadus morhua","Gene and protein annotations for Gadus morhua based on Ensembl version 103.","3.12","gadMor3.0","ensembl","http://www.ensembl.org","103","Gadus morhua","8049",TRUE,"Ensembl","Johannes Rainer <johannes.rainer@eurac.edu>","EnsDb","EnsDb","http://s3.amazonaws.com/annotationhub/","AHEnsDbs/v103/EnsDb.Gmorhua.v103.sqlite","EnsDb.Gmorhua.v103.sqlite","EnsDb:Ensembl:Gene:Transcript:Protein:Annotation:103"
"Ensembl 103 EnsDb for Gouania willdenowi","Gene and protein annotations for Gouania willdenowi based on Ensembl version 103.","3.12","fGouWil2.1","ensembl","http://www.ensembl.org","103","Gouania willdenowi","441366",TRUE,"Ensembl","Johannes Rainer <johannes.rainer@eurac.edu>","EnsDb","EnsDb","http://s3.amazonaws.com/annotationhub/","AHEnsDbs/v103/EnsDb.Gwilldenowi.v103.sqlite","EnsDb.Gwilldenowi.v103.sqlite","EnsDb:Ensembl:Gene:Transcript:Protein:Annotation:103"
"Ensembl 103 EnsDb for Haplochromis burtoni","Gene and protein annotations for Haplochromis burtoni based on Ensembl version 103.","3.12","AstBur1.0","ensembl","http://www.ensembl.org","103","Haplochromis burtoni","8153",TRUE,"Ensembl","Johannes Rainer <johannes.rainer@eurac.edu>","EnsDb","EnsDb","http://s3.amazonaws.com/annotationhub/","AHEnsDbs/v103/EnsDb.Hburtoni.v103.sqlite","EnsDb.Hburtoni.v103.sqlite","EnsDb:Ensembl:Gene:Transcript:Protein:Annotation:103"
"Ensembl 103 EnsDb for Hippocampus comes","Gene and protein annotations for Hippocampus comes based on Ensembl version 103.","3.12","H_comes_QL1_v1","ensembl","http://www.ensembl.org","103","Hippocampus comes","109280",TRUE,"Ensembl","Johannes Rainer <johannes.rainer@eurac.edu>","EnsDb","EnsDb","http://s3.amazonaws.com/annotationhub/","AHEnsDbs/v103/EnsDb.Hcomes.v103.sqlite","EnsDb.Hcomes.v103.sqlite","EnsDb:Ensembl:Gene:Transcript:Protein:Annotation:103"
"Ensembl 103 EnsDb for Hucho hucho","Gene and protein annotations for Hucho hucho based on Ensembl version 103.","3.12","ASM331708v1","ensembl","http://www.ensembl.org","103","Hucho hucho","62062",TRUE,"Ensembl","Johannes Rainer <johannes.rainer@eurac.edu>","EnsDb","EnsDb","http://s3.amazonaws.com/annotationhub/","AHEnsDbs/v103/EnsDb.Hhucho.v103.sqlite","EnsDb.Hhucho.v103.sqlite","EnsDb:Ensembl:Gene:Transcript:Protein:Annotation:103"
"Ensembl 103 EnsDb for Homo sapiens","Gene and protein annotations for Homo sapiens based on Ensembl version 103.","3.12","GRCh38","ensembl","http://www.ensembl.org","103","Homo sapiens","9606",TRUE,"Ensembl","Johannes Rainer <johannes.rainer@eurac.edu>","EnsDb","EnsDb","http://s3.amazonaws.com/annotationhub/","AHEnsDbs/v103/EnsDb.Hsapiens.v103.sqlite","EnsDb.Hsapiens.v103.sqlite","EnsDb:Ensembl:Gene:Transcript:Protein:Annotation:103"
"Ensembl 103 EnsDb for Ictalurus punctatus","Gene and protein annotations for Ictalurus punctatus based on Ensembl version 103.","3.12","IpCoco_1.2","ensembl","http://www.ensembl.org","103","Ictalurus punctatus","7998",TRUE,"Ensembl","Johannes Rainer <johannes.rainer@eurac.edu>","EnsDb","EnsDb","http://s3.amazonaws.com/annotationhub/","AHEnsDbs/v103/EnsDb.Ipunctatus.v103.sqlite","EnsDb.Ipunctatus.v103.sqlite","EnsDb:Ensembl:Gene:Transcript:Protein:Annotation:103"
"Ensembl 103 EnsDb for Ictidomys tridecemlineatus","Gene and protein annotations for Ictidomys tridecemlineatus based on Ensembl version 103.","3.12","SpeTri2.0","ensembl","http://www.ensembl.org","103","Ictidomys tridecemlineatus","43179",TRUE,"Ensembl","Johannes Rainer <johannes.rainer@eurac.edu>","EnsDb","EnsDb","http://s3.amazonaws.com/annotationhub/","AHEnsDbs/v103/EnsDb.Itridecemlineatus.v103.sqlite","EnsDb.Itridecemlineatus.v103.sqlite","EnsDb:Ensembl:Gene:Transcript:Protein:Annotation:103"
"Ensembl 103 EnsDb for Junco hyemalis","Gene and protein annotations for Junco hyemalis based on Ensembl version 103.","3.12","ASM382977v1","ensembl","http://www.ensembl.org","103","Junco hyemalis","40217",TRUE,"Ensembl","Johannes Rainer <johannes.rainer@eurac.edu>","EnsDb","EnsDb","http://s3.amazonaws.com/annotationhub/","AHEnsDbs/v103/EnsDb.Jhyemalis.v103.sqlite","EnsDb.Jhyemalis.v103.sqlite","EnsDb:Ensembl:Gene:Transcript:Protein:Annotation:103"
"Ensembl 103 EnsDb for Jaculus jaculus","Gene and protein annotations for Jaculus jaculus based on Ensembl version 103.","3.12","JacJac1.0","ensembl","http://www.ensembl.org","103","Jaculus jaculus","51337",TRUE,"Ensembl","Johannes Rainer <johannes.rainer@eurac.edu>","EnsDb","EnsDb","http://s3.amazonaws.com/annotationhub/","AHEnsDbs/v103/EnsDb.Jjaculus.v103.sqlite","EnsDb.Jjaculus.v103.sqlite","EnsDb:Ensembl:Gene:Transcript:Protein:Annotation:103"
"Ensembl 103 EnsDb for Kryptolebias marmoratus","Gene and protein annotations for Kryptolebias marmoratus based on Ensembl version 103.","3.12","ASM164957v1","ensembl","http://www.ensembl.org","103","Kryptolebias marmoratus","37003",TRUE,"Ensembl","Johannes Rainer <johannes.rainer@eurac.edu>","EnsDb","EnsDb","http://s3.amazonaws.com/annotationhub/","AHEnsDbs/v103/EnsDb.Kmarmoratus.v103.sqlite","EnsDb.Kmarmoratus.v103.sqlite","EnsDb:Ensembl:Gene:Transcript:Protein:Annotation:103"
"Ensembl 103 EnsDb for Loxodonta africana","Gene and protein annotations for Loxodonta africana based on Ensembl version 103.","3.12","loxAfr3","ensembl","http://www.ensembl.org","103","Loxodonta africana","9785",TRUE,"Ensembl","Johannes Rainer <johannes.rainer@eurac.edu>","EnsDb","EnsDb","http://s3.amazonaws.com/annotationhub/","AHEnsDbs/v103/EnsDb.Lafricana.v103.sqlite","EnsDb.Lafricana.v103.sqlite","EnsDb:Ensembl:Gene:Transcript:Protein:Annotation:103"
"Ensembl 103 EnsDb for Labrus bergylta","Gene and protein annotations for Labrus bergylta based on Ensembl version 103.","3.12","BallGen_V1","ensembl","http://www.ensembl.org","103","Labrus bergylta","56723",TRUE,"Ensembl","Johannes Rainer <johannes.rainer@eurac.edu>","EnsDb","EnsDb","http://s3.amazonaws.com/annotationhub/","AHEnsDbs/v103/EnsDb.Lbergylta.v103.sqlite","EnsDb.Lbergylta.v103.sqlite","EnsDb:Ensembl:Gene:Transcript:Protein:Annotation:103"
"Ensembl 103 EnsDb for Lates calcarifer","Gene and protein annotations for Lates calcarifer based on Ensembl version 103.","3.12","ASB_HGAPassembly_v1","ensembl","http://www.ensembl.org","103","Lates calcarifer","8187",TRUE,"Ensembl","Johannes Rainer <johannes.rainer@eurac.edu>","EnsDb","EnsDb","http://s3.amazonaws.com/annotationhub/","AHEnsDbs/v103/EnsDb.Lcalcarifer.v103.sqlite","EnsDb.Lcalcarifer.v103.sqlite","EnsDb:Ensembl:Gene:Transcript:Protein:Annotation:103"
